"Feb 10, 2017",35.06
"Feb 09, 2017",35.09
"Feb 08, 2017",35.02
"Feb 07, 2017",35.03
"Feb 06, 2017",35
"Feb 03, 2017",35.02
"Feb 02, 2017",35.06
"Feb 01, 2017",35.11
"Jan 31, 2017",35.09
"Jan 30, 2017",35.22
"Jan 27, 2017",35.275
"Jan 26, 2017",35.32
"Jan 25, 2017",35.22
"Jan 24, 2017",35.24
"Jan 23, 2017",35.25
"Jan 20, 2017",35.405
"Jan 19, 2017",35.38
"Jan 18, 2017",35.43
"Jan 17, 2017",35.28
"Jan 16, 2017",35.43
"Jan 13, 2017",35.43
"Jan 12, 2017",35.37
"Jan 11, 2017",35.45
"Jan 10, 2017",35.56
"Jan 09, 2017",35.65
"Jan 06, 2017",35.74
"Jan 05, 2017",35.68
"Jan 04, 2017",35.82
"Jan 03, 2017",35.93
"Jan 02, 2017",35.82
"Dec 30, 2016",35.85
"Dec 29, 2016",35.9
"Dec 28, 2016",36.01
"Dec 27, 2016",36.015
"Dec 26, 2016",35.87
"Dec 23, 2016",35.95
"Dec 22, 2016",36.015
"Dec 21, 2016",35.99
"Dec 20, 2016",36.01
"Dec 19, 2016",35.87
"Dec 16, 2016",35.85
"Dec 15, 2016",35.77
"Dec 14, 2016",35.63
"Dec 13, 2016",35.56
"Dec 12, 2016",35.57
"Dec 09, 2016",35.645
"Dec 08, 2016",35.635
"Dec 07, 2016",35.61
"Dec 06, 2016",35.62
"Dec 05, 2016",35.63
"Dec 02, 2016",35.6
"Dec 01, 2016",35.69
"Nov 30, 2016",35.71
"Nov 29, 2016",35.67
"Nov 28, 2016",35.555
"Nov 25, 2016",35.63
"Nov 24, 2016",35.67
"Nov 23, 2016",35.7
"Nov 22, 2016",35.5
"Nov 21, 2016",35.53
"Nov 18, 2016",35.57
"Nov 17, 2016",35.49
"Nov 16, 2016",35.48
"Nov 15, 2016",35.45
"Nov 14, 2016",35.5
"Nov 11, 2016",35.39
"Nov 10, 2016",35.3
"Nov 09, 2016",35.03
"Nov 08, 2016",34.94
"Nov 07, 2016",35
"Nov 04, 2016",34.94
"Nov 03, 2016",34.98
"Nov 02, 2016",34.94
"Nov 01, 2016",35.03
"Oct 31, 2016",35.03
"Oct 28, 2016",35.02
"Oct 27, 2016",35.15
"Oct 26, 2016",35.04
"Oct 25, 2016",34.9
"Oct 24, 2016",35.04
"Oct 21, 2016",35.13
"Oct 20, 2016",35.01
"Oct 19, 2016",34.86
"Oct 18, 2016",35.02
"Oct 17, 2016",35.25
"Oct 14, 2016",35.34
"Oct 13, 2016",35.41
"Oct 12, 2016",35.67
"Oct 11, 2016",35.45
"Oct 10, 2016",35.13
"Oct 07, 2016",34.89
"Oct 06, 2016",34.86
"Oct 05, 2016",34.83
"Oct 04, 2016",34.79
"Oct 03, 2016",34.65
"Sep 30, 2016",34.59
"Sep 29, 2016",34.67
"Sep 28, 2016",34.58
"Sep 27, 2016",34.6
"Sep 26, 2016",34.59
"Sep 23, 2016",34.65
"Sep 22, 2016",34.62
"Sep 21, 2016",34.68
"Sep 20, 2016",34.765
"Sep 19, 2016",34.82
"Sep 16, 2016",34.93
"Sep 15, 2016",34.89
"Sep 14, 2016",34.87
"Sep 13, 2016",34.95
"Sep 12, 2016",34.87
"Sep 09, 2016",34.85
"Sep 08, 2016",34.775
"Sep 07, 2016",34.63
"Sep 06, 2016",34.6
"Sep 05, 2016",34.74
"Sep 02, 2016",34.63
"Sep 01, 2016",34.6
"Aug 31, 2016",34.63
"Aug 30, 2016",34.6
"Aug 29, 2016",34.58
"Aug 26, 2016",34.66
"Aug 25, 2016",34.56
"Aug 24, 2016",34.63
"Aug 23, 2016",34.62
"Aug 22, 2016",34.67
"Aug 19, 2016",34.64
"Aug 18, 2016",34.55
"Aug 17, 2016",34.65
"Aug 16, 2016",34.62
"Aug 15, 2016",34.6
"Aug 12, 2016",34.775
"Aug 11, 2016",34.72
"Aug 10, 2016",34.77
"Aug 09, 2016",34.9
"Aug 08, 2016",34.98
"Aug 05, 2016",35.08
"Aug 04, 2016",34.91
"Aug 03, 2016",35.02
"Aug 02, 2016",34.76
"Aug 01, 2016",34.77
"Jul 29, 2016",34.77
"Jul 28, 2016",34.85
"Jul 27, 2016",34.93
"Jul 26, 2016",34.99
"Jul 25, 2016",35.02
"Jul 22, 2016",34.975
"Jul 21, 2016",34.97
"Jul 20, 2016",35.03
"Jul 19, 2016",35.025
"Jul 18, 2016",34.95
"Jul 15, 2016",34.97
"Jul 14, 2016",35.03
"Jul 13, 2016",35.2
"Jul 12, 2016",35.22
"Jul 11, 2016",35.17
"Jul 08, 2016",35.18
"Jul 07, 2016",35.23
"Jul 06, 2016",35.22
"Jul 05, 2016",35.17
"Jul 04, 2016",35.05
"Jul 01, 2016",35.1
"Jun 30, 2016",35.12
"Jun 29, 2016",35.12
"Jun 28, 2016",35.23
"Jun 27, 2016",35.34
"Jun 24, 2016",35.32
"Jun 23, 2016",35.11
"Jun 22, 2016",35.17
"Jun 21, 2016",35.22
"Jun 20, 2016",35.22
"Jun 17, 2016",35.26
"Jun 16, 2016",35.31
"Jun 15, 2016",35.24
"Jun 14, 2016",35.31
"Jun 13, 2016",35.19
"Jun 10, 2016",35.26
"Jun 09, 2016",35.17
"Jun 08, 2016",35.12
"Jun 07, 2016",35.22
"Jun 06, 2016",35.26
"Jun 03, 2016",35.37
"Jun 02, 2016",35.62
"Jun 01, 2016",35.69
"May 31, 2016",35.77
"May 30, 2016",35.77
"May 27, 2016",35.72
"May 26, 2016",35.62
"May 25, 2016",35.67
"May 24, 2016",35.735
"May 23, 2016",35.69
"May 20, 2016",35.67
"May 19, 2016",35.7
"May 18, 2016",35.68
"May 17, 2016",35.51
"May 16, 2016",35.41
"May 13, 2016",35.46
"May 12, 2016",35.34
"May 11, 2016",35.28
"May 10, 2016",35.235
"May 09, 2016",35.24
"May 06, 2016",35.14
"May 05, 2016",35.18
"May 04, 2016",35.16
"May 03, 2016",34.97
"May 02, 2016",34.85
"Apr 29, 2016",34.9
"Apr 28, 2016",35
"Apr 27, 2016",35.13
"Apr 26, 2016",35.14
"Apr 25, 2016",35.08
"Apr 22, 2016",35.08
"Apr 21, 2016",35.08
"Apr 20, 2016",34.88
"Apr 19, 2016",34.82
"Apr 18, 2016",34.96
"Apr 15, 2016",35.04
"Apr 14, 2016",35.09
"Apr 13, 2016",35.06
"Apr 12, 2016",35
"Apr 11, 2016",35.02
"Apr 08, 2016",35.1
"Apr 07, 2016",35.2
"Apr 06, 2016",35.23
"Apr 05, 2016",35.29
"Apr 04, 2016",35.25
"Apr 01, 2016",35.165
"Mar 31, 2016",35.11
"Mar 30, 2016",35.22
"Mar 29, 2016",35.335
"Mar 28, 2016",35.33
"Mar 25, 2016",35.29
"Mar 24, 2016",35.33
"Mar 23, 2016",35.2
"Mar 22, 2016",34.94
"Mar 21, 2016",34.91
"Mar 18, 2016",34.905
"Mar 17, 2016",34.76
"Mar 16, 2016",34.9
"Mar 15, 2016",35.13
"Mar 14, 2016",35.1
"Mar 11, 2016",35.055
"Mar 10, 2016",35.23
"Mar 09, 2016",35.29
"Mar 08, 2016",35.36
"Mar 07, 2016",35.42
"Mar 04, 2016",35.35
"Mar 03, 2016",35.43
"Mar 02, 2016",35.53
"Mar 01, 2016",35.58
"Feb 29, 2016",35.635
"Feb 26, 2016",35.715
"Feb 25, 2016",35.665
"Feb 24, 2016",35.67
"Feb 23, 2016",35.72
"Feb 22, 2016",35.75
"Feb 19, 2016",35.72
"Feb 18, 2016",35.59
"Feb 17, 2016",35.61
"Feb 16, 2016",35.65
"Feb 15, 2016",35.64
"Feb 12, 2016",35.58
"Feb 11, 2016",35.24
"Feb 10, 2016",35.3
"Feb 09, 2016",35.39
"Feb 08, 2016",35.52
"Feb 05, 2016",35.53
"Feb 04, 2016",35.63
"Feb 03, 2016",35.73
"Feb 02, 2016",35.845
"Feb 01, 2016",35.59
"Jan 29, 2016",35.72
"Jan 28, 2016",35.84
"Jan 27, 2016",35.83
"Jan 26, 2016",35.83
"Jan 25, 2016",35.91
"Jan 22, 2016",35.99
"Jan 21, 2016",36.21
"Jan 20, 2016",36.27
"Jan 19, 2016",36.31
"Jan 18, 2016",36.31
"Jan 15, 2016",36.36
"Jan 14, 2016",36.35
"Jan 13, 2016",36.28
"Jan 12, 2016",36.31
"Jan 11, 2016",36.25
"Jan 08, 2016",36.38
"Jan 07, 2016",36.27
"Jan 06, 2016",36.25
"Jan 05, 2016",36.12
"Jan 04, 2016",36.13
"Jan 01, 2016",36.045
"Dec 31, 2015",36.03
"Dec 30, 2015",36.09
"Dec 29, 2015",36.08
"Dec 28, 2015",36.09
"Dec 25, 2015",36.06
"Dec 24, 2015",36.07
"Dec 23, 2015",36.07
"Dec 22, 2015",36.075
"Dec 21, 2015",36.12
"Dec 18, 2015",36.12
"Dec 17, 2015",36.18
"Dec 16, 2015",35.94
"Dec 15, 2015",35.96
"Dec 14, 2015",36.115
"Dec 11, 2015",36.15
"Dec 10, 2015",36.07
"Dec 09, 2015",35.98
"Dec 08, 2015",35.97
"Dec 07, 2015",35.87
"Dec 04, 2015",35.74
"Dec 03, 2015",35.85
"Dec 02, 2015",35.86
"Dec 01, 2015",35.75
"Nov 30, 2015",35.8
"Nov 27, 2015",35.875
"Nov 26, 2015",35.73
"Nov 25, 2015",35.68
"Nov 24, 2015",35.74
"Nov 23, 2015",35.86
"Nov 20, 2015",35.72
"Nov 19, 2015",35.76
"Nov 18, 2015",35.98
"Nov 17, 2015",35.99
"Nov 16, 2015",35.97
"Nov 13, 2015",35.9
"Nov 12, 2015",35.87
"Nov 11, 2015",35.835
"Nov 10, 2015",35.89
"Nov 09, 2015",35.91
"Nov 06, 2015",35.83
"Nov 05, 2015",35.565
"Nov 04, 2015",35.53
"Nov 03, 2015",35.57
"Nov 02, 2015",35.57
"Oct 30, 2015",35.6
"Oct 29, 2015",35.66
"Oct 28, 2015",35.66
"Oct 27, 2015",35.515
"Oct 26, 2015",35.48
"Oct 23, 2015",35.55
"Oct 22, 2015",35.58
"Oct 21, 2015",35.67
"Oct 20, 2015",35.42
"Oct 19, 2015",35.43
"Oct 16, 2015",35.265
"Oct 15, 2015",35.18
"Oct 14, 2015",35.33
"Oct 13, 2015",35.65
"Oct 12, 2015",35.35
"Oct 09, 2015",35.54
"Oct 08, 2015",35.78
"Oct 07, 2015",35.89
"Oct 06, 2015",36.235
"Oct 05, 2015",36.26
"Oct 02, 2015",36.42
"Oct 01, 2015",36.5
"Sep 30, 2015",36.37
"Sep 29, 2015",36.42
"Sep 28, 2015",36.36
"Sep 25, 2015",36.17
"Sep 24, 2015",36.25
"Sep 23, 2015",36.23
"Sep 22, 2015",36.07
"Sep 21, 2015",35.83
"Sep 18, 2015",35.65
"Sep 17, 2015",35.76
"Sep 16, 2015",35.86
"Sep 15, 2015",35.93
"Sep 14, 2015",36.03
"Sep 11, 2015",36.03
"Sep 10, 2015",36.04
"Sep 09, 2015",36.2
"Sep 08, 2015",36.015
"Sep 07, 2015",36.11
"Sep 04, 2015",35.97
"Sep 03, 2015",35.83
"Sep 02, 2015",35.76
"Sep 01, 2015",35.74
"Aug 31, 2015",35.83
"Aug 28, 2015",35.845
"Aug 27, 2015",35.65
"Aug 26, 2015",35.63
"Aug 25, 2015",35.54
"Aug 24, 2015",35.66
"Aug 21, 2015",35.7
"Aug 20, 2015",35.59
"Aug 19, 2015",35.53
"Aug 18, 2015",35.54
"Aug 17, 2015",35.52
"Aug 14, 2015",35.255
"Aug 13, 2015",35.15
"Aug 12, 2015",35.28
"Aug 11, 2015",35.35
"Aug 10, 2015",35.09
"Aug 07, 2015",35.13
"Aug 06, 2015",35.11
"Aug 05, 2015",35.17
"Aug 04, 2015",35.1
"Aug 03, 2015",35.08
"Jul 31, 2015",35
"Jul 30, 2015",35.15
"Jul 29, 2015",34.97
"Jul 28, 2015",34.835
"Jul 27, 2015",34.87
"Jul 24, 2015",34.91
"Jul 23, 2015",34.8
"Jul 22, 2015",34.72
"Jul 21, 2015",34.42
"Jul 20, 2015",34.47
"Jul 17, 2015",34.22
"Jul 16, 2015",34.2
"Jul 15, 2015",34.19
"Jul 14, 2015",34.04
"Jul 13, 2015",34.03
"Jul 10, 2015",33.93
"Jul 09, 2015",33.94
"Jul 08, 2015",33.95
"Jul 07, 2015",34
"Jul 06, 2015",33.84
"Jul 03, 2015",33.77
"Jul 02, 2015",33.79
"Jul 01, 2015",33.82
"Jun 30, 2015",33.8
"Jun 29, 2015",33.75
"Jun 26, 2015",33.8
"Jun 25, 2015",33.76
"Jun 24, 2015",33.79
"Jun 23, 2015",33.77
"Jun 22, 2015",33.71
"Jun 19, 2015",33.65
"Jun 18, 2015",33.645
"Jun 17, 2015",33.615
"Jun 16, 2015",33.69
"Jun 15, 2015",33.68
"Jun 12, 2015",33.63
"Jun 11, 2015",33.71
"Jun 10, 2015",33.6
"Jun 09, 2015",33.71
"Jun 08, 2015",33.76
"Jun 05, 2015",33.91
"Jun 04, 2015",33.73
"Jun 03, 2015",33.64
"Jun 02, 2015",33.7
"Jun 01, 2015",33.68
"May 29, 2015",33.7
"May 28, 2015",33.77
"May 27, 2015",33.77
"May 26, 2015",33.73
"May 25, 2015",33.59
"May 22, 2015",33.48
"May 21, 2015",33.41
"May 20, 2015",33.59
"May 19, 2015",33.52
